Machine_ID,Scheduled_Hours,Actual_Uptime_Hours,Uptime_Percentage,Downtime_Duration,Number_of_Breakdowns,MTBF_Hours,MTTR_Hours,Energy_Consumption_kWh,Output_Quantity,Reject_Quantity,Maintenance_Parts_Cost,Utilization_Rate,Net_Profit,DownTime_Cost
MCH144,188,167.6534848050438,86.12706672603713,1.1094145494643097,2,153.2607527738205,4.261216675597322,4667.389565222633,3658,42,2568.400688235818,86.46815381925387,44221.364728808294,756.7219821630597
MCH145,176,165.058858715386,95.92283134305404,7.167130768105135,3,106.1829330530182,1.9948596490202206,3292.1093830163754,3028,26,3540.925818028507,68.76504258683204,23825.56133721911,667.2242266069907
MCH146,158,184.06948062945935,92.43236974309298,7.96276916255656,2,75.02903025481292,3.6212812586320786,5591.676747830663,2231,40,3283.7463009227254,64.51372748734485,24997.802830298624,4236.510889538
MCH147,164,132.72678282048747,95.32603594641604,8.527281140575852,0,114.57940076933113,3.9700526713334896,5552.472755736144,3055,15,3058.4851502207543,83.8573581850264,18647.73227320372,782.5814596687801
MCH148,164,146.85779137553382,91.52241007905619,14.213876927107382,1,71.38912161228632,3.4459280908967953,3301.162473446991,3749,33,766.2968233859382,79.38758067745229,37247.283453201395,2649.1366064697245
MCH149,175,187.02468904459352,88.69603049858661,8.382603924136568,4,183.51455527757125,1.1821778366004472,5603.843582761871,4758,31,3347.611747976781,61.07470616179741,21139.761336190662,281.85526781528114
MCH150,191,183.41582703345497,97.286534765113,9.525178829828082,0,101.88161911067861,4.441473875826757,5984.6306939951155,2808,25,3960.1402005702575,75.21927541972144,17050.66135351852,495.28186021676913
MCH151,162,157.3394051671428,96.9912381845347,5.513338486612222,3,73.16896208349857,2.925925487312039,5301.662656495792,1528,24,4973.36744590509,64.24502341963982,24450.39767770287,3394.5065114500376
MCH152,181,167.2079558680922,95.42044706281641,8.091784040957462,4,53.817163985862635,1.7711259186650166,5379.485391020916,3037,1,549.8534866743936,81.2542732701078,9116.938327435642,3476.9889110948316
MCH153,188,146.64287097886796,89.08217705844945,5.318122917999878,1,146.87335794297263,2.4135268344696224,2996.0349444363596,3649,11,3785.780539898045,75.83110718641723,38597.14420898917,1773.2000923813678
MCH154,198,141.28726958342568,93.8534600030363,2.390722551600429,1,145.5353476182115,0.6690699067950832,4306.809595431025,2676,39,3073.051921711912,84.52607644412072,5566.838057230413,1156.4878496909193
MCH155,181,157.82190429639894,90.4146084541004,12.46552327424618,2,101.09062498719375,1.075400605500879,2269.0236558694714,1656,8,2453.234792364305,92.22408875080953,34001.82776842672,4087.180326710809
MCH156,153,151.20113368156316,86.37373109989952,13.69604317254531,4,60.75678332714765,3.9449603773213737,2379.671747286679,1165,11,1074.0657855711688,71.98674735365964,13228.90370396926,1163.8058244024628
MCH157,179,165.01936671105233,98.75970363193365,12.770316574182676,2,111.44433423428481,0.5000523563991477,5995.570448133162,1848,25,2340.883168856943,98.4840841666011,15458.18207964859,2755.9326413652607
MCH158,186,134.6640782178991,87.05227946378442,9.806386832210874,0,96.68262425950903,2.3745462281703147,3306.556997703644,1495,8,2094.697323437609,81.42538002350298,33603.4399388018,4844.223320228237
MCH159,172,188.46368845997,99.25356030731203,8.215929823405366,4,151.5680959602514,2.851295814885148,4992.735648195386,1589,9,1862.7345004043398,84.73163195019151,49682.45596023082,824.4769455256805
MCH160,188,189.17264466877617,91.69008659436933,17.40333934186468,0,140.86688741790357,0.7458548900043753,5226.6602121072665,1428,31,3788.9583049499347,87.22689492902948,39997.28700826478,4710.293710724073
MCH161,194,171.88970284118471,87.7769939325793,10.862553917588142,2,104.689059229631,4.878851733375498,5432.093084028917,3821,33,3653.264845779187,86.66926119430359,15162.783450052639,996.1759600364765
MCH162,164,162.16578198064724,93.12851421067538,10.104455674964889,4,82.68388313824852,1.5175639906235237,5990.513189608626,1162,47,3150.590409414102,80.43882972180248,12921.113976851022,2880.471719313825
MCH163,192,148.57165697717966,98.09418753814613,1.487199250322278,2,198.2053949233388,1.8688942383632638,2965.985941027471,3413,19,4723.991659820175,77.15057164458734,43980.479162045165,1947.3377885978487
MCH164,178,178.82770118241692,95.98337329614341,7.483708724896971,4,118.10024317941723,1.867741305147623,2161.403307438799,4597,38,2074.344728813845,62.15127856709512,24988.277656467693,4828.150147358947
MCH165,185,171.08387035323275,97.09841721792175,8.223716756931285,2,153.24113536703555,1.5368749795280745,3644.766071978344,2262,1,1597.108719695808,60.88343381204719,11167.376127266994,1440.3559421094908
MCH166,162,139.75701636069348,94.88175050066076,8.57763283704111,1,71.08294513675412,0.5066321993884013,2520.322679315788,1071,0,3451.564908942798,74.31844778131058,43799.51404948722,2058.324210220193
MCH167,181,184.65563106963054,95.38414846776779,12.023275015319314,2,122.83845494890967,3.7820515733959836,2089.7035566482205,4516,35,1394.6632742183133,73.34643562534771,41724.15588114176,4916.01457749156
MCH168,156,179.35223457539013,97.7379347734798,11.13844838781069,1,54.13050798041982,4.850804749096784,3441.7073085659445,1654,23,1917.5472823254106,75.50780619356027,49275.78637537236,2728.7049168235185
MCH169,171,186.98799479751546,88.74502013288779,12.550196763075448,2,125.8182676865675,1.5093206747827028,5134.953004300945,4893,26,1510.7109803369817,65.5347280355276,45938.46590207078,2562.887566544142
MCH170,177,173.5431705033016,92.34137445464711,15.532781969300437,4,194.60261106765535,3.483712363115401,4264.722764900283,4580,1,811.1910547332556,89.52673082147375,43330.565239724376,1363.1145921995574
MCH171,151,166.8049117561474,88.31814162729404,16.446729035605777,4,107.63100694787003,3.838533471314218,3251.111956841416,4866,30,4223.74433736053,94.27857659104956,7365.847901495142,3536.681445521163
MCH172,191,155.09458217743713,99.81502011994971,14.644338448303394,4,55.849401886236734,4.317914205907361,4617.3680219708785,1268,13,1645.4324431474752,97.5485854149614,9698.691627415312,170.42746371111045
MCH173,194,185.9637090012408,99.1608900952992,19.15495022314376,3,54.64336863790153,2.4018313865612413,2928.072721235243,2776,1,2628.6237650435933,79.69449214078503,30604.243743685525,342.6118855412383
MCH174,155,181.9638333700245,85.59140217052759,1.346419070850871,0,108.19801399203043,1.8631890753819316,2057.52578428834,3462,28,694.9187296444038,88.03462796501714,28916.56608268194,3036.8570769654334
MCH175,177,132.71312020637137,95.58362758773532,4.719781727987376,4,74.00374046947911,1.96382810310364,5057.41354574571,2268,14,3647.027598136894,94.2220449374349,25608.344652029096,1774.205411710425
MCH176,177,131.58201846983513,98.87872476123499,1.1436946245847004,1,53.502814449227884,3.7067959989433077,4494.972339456037,2015,11,1987.5245103783086,76.73164444373944,22855.51964365629,4771.250223784707
MCH177,193,152.58780201268297,87.70863017691,13.302019568937457,4,163.43204209252653,4.175507599275362,5049.21049800384,3722,36,3851.315275231445,72.37651179481777,24404.4718188948,4525.6343845416495
MCH178,193,178.63319984690997,93.51917845828945,18.062580430049753,3,118.77845133228361,1.3172628549047118,2155.7520667506624,2083,27,2355.813772105397,97.4689822341396,30618.407036065786,3597.1606675158655
MCH179,169,189.23656775889668,98.73232446382063,5.626163634949686,1,93.38671579589817,2.1692345367099435,5348.478511322609,1005,19,1380.900228825311,80.62706204308293,5093.443292003654,4108.913347526226
MCH180,179,139.0250134662117,85.50918967878698,18.613656351129826,3,185.0124774524721,4.558730885371175,4478.104800145213,4780,38,2809.2878702691614,79.89015546363512,16731.89483597835,3369.926063371697
MCH181,160,165.6478429211281,95.4613040087026,2.1450804155016563,1,67.42084403007884,4.130120838626326,4253.581402850561,1981,23,1087.270518368479,67.13664386253983,28322.587430992,715.3523032797873
MCH182,177,152.8534513978613,89.46023511058826,18.75428450930477,2,193.3878243432979,4.931862812431142,4498.456192458127,3617,20,2482.4262194284765,64.32620058293426,37499.72444031408,3851.162511477093
MCH183,174,188.19486386887618,98.86594293064796,7.680831057553053,0,97.09500760660292,3.8941171685693634,5457.732987473457,4888,9,1927.8746483921893,93.68427449934046,12837.051157792834,1129.9406467223473
MCH184,188,180.5271353881425,99.56587367748051,2.926995740535114,0,183.26055084630218,2.26937840462565,4347.746026235628,1406,45,4603.81812889835,84.56532704750072,29609.652820434483,1684.869989990964
MCH185,182,180.29972228266826,99.16399733670151,10.231563424540187,3,140.44143147191923,3.15787025297587,4323.801519552717,4288,13,774.1792477432398,73.03298336077795,37150.685774860176,4114.247639301859
MCH186,150,158.12158958769822,92.11321324986196,5.878754786689651,0,174.00610396122312,3.474564144112941,5962.716628263063,2953,36,3623.078363475839,67.66944869561065,25008.24460612571,2728.9754811278963
MCH187,176,154.88917014025992,97.9306397648397,6.412585137276534,3,197.60197448156964,0.8530511734270578,5026.9206682742715,3073,17,1322.3802469434615,82.21989120678526,6218.651015152297,4313.709499498706
MCH188,162,146.40442431584236,97.66824097802606,6.838509333599445,3,93.26081567281186,2.950236315967393,3769.1752218045413,4886,23,1935.7028344950793,83.35677157044542,25217.067130953652,1143.8730672319946
MCH189,190,133.38252979905562,89.78650709864884,16.257492058820603,3,194.17032281113896,3.691943728126743,4829.588000131711,4076,13,2369.813283779297,68.27974404980233,18340.01994848689,3078.114349173747
MCH190,152,181.8833425753032,97.43373211226016,11.244064256829835,0,108.42228423536305,1.2529458680047716,3556.921886767154,1985,33,4586.067902187384,94.05622991565896,46834.23234655977,510.57576548648194
MCH191,188,178.77406054780465,85.55511452073239,6.914846283964069,3,107.82678571053835,4.012842728415007,2915.501849933996,4603,11,1591.602197332213,63.37057464623405,10607.60235552473,3250.998868346145
MCH192,155,189.98306039716783,93.9440481772308,12.59634188290745,0,101.05806563817586,3.1269775123135024,4387.407507551037,1389,21,910.889611451016,74.24372340665687,34361.41799782545,3836.4167851001203
MCH193,157,189.7982102244343,88.45013255931555,14.606862810240678,3,131.2111411021378,4.784998035639176,5712.728392455806,1709,5,1934.1032179573563,87.21537655050088,7372.389485052552,2966.161380495736
MCH194,176,163.32590233615764,86.80850328665919,6.179856013937141,4,73.12175647677307,0.6909003419310127,5716.558080061851,3618,35,971.0418674099001,70.96481455276803,25077.669701571343,1404.5343573441703
MCH195,158,176.13924491083063,86.15429802443813,8.857432928981678,3,133.0567228037017,1.6939676189996014,3367.6211124219612,2471,44,1078.6841868224863,93.10700779125088,29929.076924903628,253.57907740844692
MCH196,186,186.6859437929457,95.4443316381721,3.3158357734020036,1,131.2557218615006,3.2069924568492083,4110.7098648867795,1753,35,3082.32769088762,89.59471306401613,18407.971909258944,685.2995314250003
MCH197,182,180.97884344064468,90.09812445652099,4.441837641158926,3,164.28527189073048,1.834519604926688,2846.5435942794447,3193,21,774.0586989477199,91.56091378192536,25478.4035984173,3149.2845974627285
MCH198,191,144.84088610459185,95.87150157293142,13.941239225334673,2,175.04749429063781,3.71490873832059,5982.524437995534,2411,13,639.1889662710471,64.76426143506865,12359.92075385843,4678.659062528317
MCH199,193,157.0326481186056,85.98034511198414,4.447328606216912,3,116.06620254686361,3.9155237713486897,5924.4716314717425,3832,15,3714.86345661724,65.62188511982171,18685.573226061628,1112.0185794628314
MCH200,173,137.7495649090897,89.72935506745915,10.978104289674143,1,95.34998740272405,0.9613218382991351,4598.035718829789,2272,35,2127.4119267847004,71.45894950978334,32949.78462095914,3701.628130614984
MCH201,164,187.24306163552333,93.09236938563006,14.471878972726222,1,88.90023459756418,2.8123450889304547,5217.656238709893,1525,24,1064.1890715524296,80.72308660790245,18581.002513751977,4345.6102099203035
MCH202,181,166.3704780670528,96.86084747258445,3.030661538800133,0,79.19357550573079,2.7900075001597515,4860.4006451348,2485,31,1641.257468868687,89.9206430679761,45488.43852839922,2652.3226743928044
MCH203,181,143.71856833020777,89.78128754398105,11.778932172949167,4,58.647137329853734,2.1617634659699347,4372.632876157873,3060,32,3389.389283085796,93.46123563043614,33278.31309384454,3379.402399633923
MCH204,173,170.3020410643514,94.38837064655513,5.874692890325911,3,101.367196825207,4.698161881563524,2213.3919879555906,3950,44,1739.9145521338303,88.17341263828722,24739.205829619303,4093.575051713126
MCH205,190,167.08769442747376,98.28966622354281,19.295610629514016,0,90.53715381961749,4.223778439429495,3819.057370210644,3431,35,2725.3450630418356,97.14387526122553,6744.062099938211,1377.3082729289085
MCH206,198,151.48976308197044,94.23794782273457,10.187367287678569,4,194.9626078799611,3.6374422185933657,4699.145208669643,1555,19,1047.6288802700253,89.5497403846372,27479.675084210205,1554.7888039134107
MCH207,198,136.81345553197775,88.4943921213045,16.313858445728002,3,133.65632393750658,3.714469860807489,4710.126455534739,3934,17,3146.421369224511,72.2507154801846,39414.93089562901,103.07483147943523
MCH208,161,170.29439173556798,85.36601172334807,11.454304300968973,2,102.09155585457614,2.5777226471590358,3492.490473689534,4470,37,1922.3495772946883,70.6032513735429,16950.091910558614,4819.1612413992325
MCH209,188,161.2184620542276,98.05148310851395,1.824838124241564,3,137.0701401490544,4.644475344934591,5766.767946632122,1018,2,3321.357955379224,87.8476980120436,41304.81063419453,4595.96998352209
MCH210,151,176.33910350413836,85.31904116275581,13.029876136286425,1,70.87950520185433,3.6256794226397844,2669.428128947124,1574,22,4137.776970368102,67.71482274758458,16331.304472289667,3846.3844924212085
MCH211,152,161.2098100667196,98.12052509026299,19.076663501926483,1,116.60656238033043,3.780414777451174,4001.4377848622426,4562,31,3252.408887254966,63.708592432410796,42068.58745778602,487.4725027855758
MCH212,198,181.1308900191124,92.93405701040818,12.430624582780293,2,143.93514821315958,4.377609067043053,4763.535906203291,3798,44,1830.864031677593,81.28891499424776,8837.075372525484,2292.76415952759
MCH213,186,163.11441032646914,99.08601547769344,16.564588329109014,0,123.33467476886771,1.7333221520398596,4788.543223567237,2003,15,1650.8466569673517,92.86566279115821,43978.266899106326,599.2695944606088
MCH214,198,163.65627829212318,96.98174853660498,17.799922803619747,4,110.26682009814863,4.131819067400164,4594.555827075263,3466,4,1973.394314300516,64.05519369879454,27463.390291999873,178.00930958771318
MCH215,166,182.5992161595007,99.96901165800006,5.333515667029717,3,199.07725833495473,1.3785827133042141,3101.152853807441,4408,3,1240.7923095642718,91.67565295182916,18344.19153291179,3119.2965295417266
MCH216,198,154.20897197274383,90.26067723177565,5.028851958256306,1,182.04721432233904,2.0540387851019952,2624.826274746488,3466,20,1315.2733288250904,92.46288017406192,16930.096268681693,4808.064143692924
MCH217,151,138.04091370703844,96.50782433396691,12.608638788168843,0,143.510893723916,2.0102470442142923,4543.761307306843,2938,39,4058.1099585507554,79.29096000326174,24440.47515186632,4524.0533148175355
MCH218,151,131.72696057880034,91.02896370413863,8.80954092632739,2,135.40660417734242,4.903364607751133,4397.208464557751,2939,13,2231.2965942835026,62.29241240041947,49957.22741466403,3514.098593183481
MCH219,177,175.30823534041713,92.19813430455864,16.957364754467687,1,143.09907197368761,4.354417506865671,2717.424041156964,2635,38,2461.9783125676363,66.98359404988746,14914.732704691216,573.53886240787
MCH220,172,167.21857308120786,94.41258194827554,18.10043934456221,2,80.196816173365,3.655264377156169,4820.556582282254,2698,30,3173.2225950506504,88.29705100647729,9644.749199554983,1443.4037845942707
MCH221,186,172.24478608595342,98.10515671279508,7.715006206751644,3,109.2706614896478,3.7717554272692557,3820.6879669346254,4999,13,3153.4407281819645,88.47111779963798,31326.582592339786,1668.2779617379258
MCH222,181,142.77784969053465,99.76125203798942,5.500540620515159,4,55.9189299336349,3.02932757481157,4671.042366412612,3169,5,803.1959218486658,95.93421100670662,26984.41098981157,3839.43528295325
MCH223,182,138.1822885352062,96.52410120796777,15.829984789633375,1,121.331905623024,4.761908001988336,5349.468319080603,1431,11,4241.933538519495,83.30744586218331,28588.83219784883,4031.0209782520587
MCH224,150,130.8726799400729,91.26650173251001,6.221314675414586,1,131.45368759364948,2.733164387970627,2678.9137143076928,3091,15,1297.9694895077273,64.9642947085511,35012.09379007477,1987.02000265061
MCH225,168,151.03525352839583,91.32035503415605,16.62967205175989,3,84.16246041548143,2.2123296944145254,2076.5794719873466,2895,16,3753.8223622235096,64.85659622019888,17021.48314417922,2147.6315834262873
MCH226,151,165.39506121127798,96.06373452383338,9.051026819326493,0,194.60432707482707,1.2336590161921595,5116.410345583147,2943,44,3977.0194465767495,88.84529429427295,45979.92479227498,318.0942924532395
MCH227,193,153.53464270598394,88.58165718652454,13.683448086537938,4,186.4181916405863,4.0379254351747615,4438.789700610463,2340,22,3717.0479034109117,67.35138660431605,24605.242975503068,1516.7699202519289
MCH228,175,156.24849532142375,86.65711169697092,2.815170962858695,1,158.3214853183859,3.8049976943401616,4798.558278488486,3428,13,3105.3994094936534,73.13541998466421,10808.87878141078,2311.2973681704357
MCH229,181,184.2495216696249,90.31933236461165,12.853327168854888,4,130.0079943148044,2.229597673358607,5352.61989995457,1144,6,565.7404869899729,79.48848027687656,38403.444053027495,673.2169272877621
MCH230,155,150.89532802139803,89.30858487481123,9.583585896007353,1,180.49537394715276,0.6133703628165321,5211.243739298002,4398,45,2121.6897156342684,60.99059510304605,33939.69586780326,2321.0105576996048
MCH231,181,160.83936934958865,89.44462180683985,12.145560800334009,4,69.59785157351943,4.275487974731048,5843.680587715298,3410,31,3221.777432131615,69.95276108079727,19208.45311178167,4280.561480063222
MCH232,153,177.0191807644686,88.50411626574865,4.192269947152405,2,168.57646914123274,0.5513809255433313,4143.740315408473,2073,14,2243.530831651424,76.3155843402912,32968.34258153218,2948.4729966527616
MCH233,160,153.7925669392762,85.63139784454543,15.00060115393946,1,68.72312209502724,3.6666490083307295,3953.9825306396215,2088,43,4385.6595271076585,71.18545273972825,14893.788036603959,486.75628968822036
MCH234,166,167.32520201367242,85.26810902100121,17.393144473321343,4,169.1315993824108,4.866156993767257,3607.54879956292,3402,16,1889.610239073269,65.45481309870263,25017.77117032383,1039.1894622683442
MCH235,187,181.74182252480472,99.81583584604047,5.1180562017247375,0,91.36513523770354,2.4694759766669154,2614.764171376818,1799,40,1820.906566063972,89.1204903118479,45473.563497529634,2425.2673157769254
MCH236,173,186.97123741945853,91.41659700603793,2.818576554883073,2,181.56358715272833,1.5573803224817875,4290.428931528089,4235,46,1696.9896189169608,92.5259062067194,11009.040492233724,1871.2870341268792
MCH237,154,138.82440885574226,90.76489970739523,1.4491331348803915,2,191.60631407380967,3.671919545195218,3108.050097303915,4212,43,1997.5139103235797,70.299159045749,22401.34024943579,1857.762395775884
MCH238,183,185.59525750968967,95.19470924039605,13.197458508422054,0,72.31939541076734,4.177076639070133,5685.230048851901,3873,33,3008.322339413842,90.97677978425213,41951.409112415626,2693.4104959035917
MCH239,155,159.52697758477228,88.27380831797596,12.534786685686834,4,119.40134075980903,2.958936422350313,4332.76321710839,2151,4,3681.5688242266588,75.42214257605255,48627.09047327802,2963.5400157883414
MCH240,171,145.4946632979375,99.24941775925338,11.38725084156733,3,197.14810672440277,4.851658738652658,4371.360722032441,3445,44,3481.555629824533,80.26743163416012,25426.676138980816,4004.6216943533364
MCH241,160,157.54814537429567,96.79517521623328,5.406994826203533,0,122.511115395972,0.732509247460825,3419.69864350804,2956,26,4134.730189916658,94.24004299572611,27814.982906450634,1770.7361609661748
MCH242,197,188.80195451712862,86.3411650346839,8.427213922204778,4,179.53212837718178,2.7715801923703767,2207.9574079108297,3927,22,4486.612979738412,89.99814727209632,30747.738280269637,4046.784786898875
MCH243,165,159.55708563957216,91.26371163677392,12.295050368537288,0,138.30972831969797,3.7330427629514755,2126.9750614919544,1462,39,4172.3556905450805,92.2046740526471,46955.666373516986,1759.1950226518993
MCH244,182,149.7250966172505,98.18677461343248,10.438570318324219,0,106.29948618794029,4.381882120171305,3693.34057661279,2774,13,585.2543151845956,65.47380666345427,43619.30559396634,371.62164581204576
MCH245,158,168.00405125900355,99.17098033437115,19.76792488408286,1,92.86753332888054,1.3066502535850553,2338.2615123889514,3045,14,3811.6307909839493,62.78877703334918,12677.050607973995,2815.5194899234766
MCH246,155,144.4087371266916,92.01102266874804,3.5923552985779295,4,80.4834636629131,4.1000156679365665,4427.387822160556,4907,42,1437.7980812824921,95.73618916351948,24654.101803118374,2980.7213919845913
MCH247,165,134.55179968651984,94.20117083816062,14.207746526904282,3,164.26972870665458,2.9871818407334536,5523.89202255863,1807,32,1098.176192185922,75.51337078284378,25880.019268839183,4679.247203547115
MCH248,178,137.73278331463897,87.50550919138112,8.68205659398155,1,107.98107602345418,2.2844915689548344,5531.659266074888,1186,30,3373.19953159611,71.51518712278724,40509.325024194055,3657.7004977061247
MCH249,152,137.68275033746636,99.86752939205465,9.135792683586681,0,126.69131933011268,1.092717628605921,4636.18164052893,2743,34,1938.844379334627,88.98785017047298,32130.179717244588,4597.085997222754
MCH250,169,139.11416161073765,88.47507552075164,14.63435754750535,0,123.8488220001773,4.393830915090106,2844.927325891724,1731,16,757.0272351669946,93.45662386319427,34439.92079130559,4550.901330190747
MCH251,185,138.3296303589646,99.14097661202689,14.156286875163023,0,136.59185438496968,1.207729436808719,5451.987325435488,2935,27,1119.333804792626,94.49958487593204,49918.99584495279,3062.4131402653866
MCH252,168,168.45248468819287,94.74469973488553,19.83386388034158,4,179.83657184368283,1.8940453664409467,5544.373741252833,2213,18,504.1823759148248,72.63988564500909,8373.201956150588,2686.034120148593
MCH253,175,140.9128050639487,94.11605192318288,3.4394914996283794,4,197.11090153751442,1.805204893830966,2786.6143398118347,2411,45,4564.506323051182,94.08849564806695,15035.442059017985,2831.46073910164
MCH254,152,150.7400369994318,92.69032766524762,2.9780833382991605,1,111.13763128607255,4.421363153858844,4949.704343082709,1428,22,610.7809272855736,61.637357774973815,23355.31718171961,4893.8209576185145
MCH255,168,183.80730459436072,88.46004717576638,14.762437525446082,3,174.12783831594544,3.527163473940041,3146.078195708492,3905,31,1442.5509627927997,61.98645965838875,20650.208137199923,3888.5216895600984
MCH256,169,158.43769841577233,87.64792048008262,11.989351423121773,1,164.67916919820766,4.085066287361176,5210.561249411719,2307,39,2373.182513095583,84.94076780696618,5974.050260614262,620.7029334827396
MCH257,181,170.05346431126162,88.30729313605264,6.209052664636311,2,136.02934271833598,1.6271055445662455,5988.951599614411,4935,12,2104.570966778686,62.52425476462185,9129.992291202912,3914.2991932288596
MCH258,156,140.3391922720978,87.79657393216382,2.5089680107907455,0,193.40707154178997,3.3119334482314953,2120.104021317571,3284,19,4602.766446107491,72.98436674040646,35642.89811316093,935.6364396013068
MCH259,190,141.53734112852024,96.6937671035013,2.62750674233218,0,80.07117732926042,3.072856924146869,5589.463463163727,2217,34,681.3002558054395,86.91023944987697,44569.60085131523,2292.017690127566
MCH260,182,132.45211697598873,90.25187888750095,17.989626618618246,0,66.38963154644321,4.2477366955472196,4490.522134394632,2310,4,2804.966184546732,73.49067584216905,28140.21550696899,1131.252393665018
MCH261,189,140.13610378432986,85.86764014845095,4.645479169656115,1,178.0942950433133,4.577391772165672,5893.530476659284,1770,8,3562.157581359683,67.18399125760384,29263.598578113484,3478.957021112826
MCH262,188,146.7154203419175,99.53653945211217,7.144059680194895,1,115.87247249506224,0.5547054716482407,3860.03807010571,1757,28,4692.640881565259,71.25402487415366,16479.204477457075,4398.817707345875
MCH263,167,140.6206290566048,98.25678827445138,5.306471642312772,0,177.04532813105908,3.533089635764567,5389.551722285495,1135,5,3291.6706345567445,78.30301329001728,39554.43636351701,1522.7732382967367
MCH264,189,135.32215202542335,98.91628424792819,7.744929810806809,1,183.96353077931224,0.7332610960387806,2249.576274393109,1791,24,4116.898562052932,79.0154342142193,38830.75643152653,501.8526319201194
MCH265,150,137.23815226603605,99.92361733969653,2.319053012175774,4,59.368639042860714,2.9698639928481017,3341.116200313183,4854,30,876.7622203040678,91.32000925388809,31476.45601479455,1562.61618056732
MCH266,160,157.64672608196355,87.6084287382923,10.862136027257137,4,182.5197144479091,1.794347280696552,2268.06615100484,1170,21,2236.727799216173,90.0061291772605,14569.892893010428,3394.5731038677527
MCH267,177,142.38002310434754,90.94363028353987,2.284638708252083,1,117.24785830541333,1.8804946978496355,5901.372533916282,3206,1,2182.7621051558035,78.27271218224541,9365.819820669025,1710.9246250168046
MCH268,174,151.85619166288453,96.37357713556136,16.206773648624868,0,126.56487335063483,2.0883132655356045,5267.895629087347,3248,44,4488.296974050729,93.82669396395086,7890.735913570665,1462.7496210136367
MCH269,199,160.2050362512914,95.44030927080688,5.440529556298228,1,143.98887666398153,3.2958160207232456,5410.189684983881,4558,4,1181.1702706847373,64.56948554365583,31671.3229989295,1003.7324338628982
MCH270,172,171.42368971776193,87.30843859509783,11.2602263774857,1,188.957391009513,2.0032248455094614,5751.8609257355765,2580,26,1183.4877755148364,70.21413400915606,42126.589361426,2537.830491684724
MCH271,180,132.35872839046593,97.23749687485926,17.721502663667707,1,52.867414164464606,3.797145727656262,2340.4139444791413,1961,24,1978.511674486093,93.11905854009007,43624.86943014162,1452.1492579702192
MCH272,179,177.96462393454254,88.36660857754991,13.366670011896689,2,121.52652024767256,2.3203732350824136,3542.3903700533338,4847,7,745.0972131507691,75.11976154504612,25862.99334545524,3681.9507107834675
MCH273,191,167.67402336945446,88.35726422233935,11.12619794447537,4,153.15830636458412,0.8075894013948137,2284.1395561760087,3630,0,1321.0611829362051,99.24726235175369,40292.20846880226,475.44976976179333
MCH274,184,134.90554191693232,93.05461634340121,7.162341309192136,3,158.40604365473428,4.026919291178483,2843.1724062001144,4575,19,4843.443373455808,78.65013126111342,47609.608835346065,3353.761862245456
MCH275,156,182.41471744640663,93.89409902262554,7.327036348105761,3,153.8798647305662,1.785912460667177,2917.4631081506895,1875,43,2426.827729402278,91.67742491855057,17382.655061963058,1264.0440713820724
MCH276,165,185.2523440319088,93.70129311756716,13.720252148765612,2,70.16526941121828,2.447450958196682,3876.4288441903145,3418,22,3344.086437900964,76.09228165529487,22908.215587134073,2497.4683791528555
MCH277,175,133.66467759129182,86.37230256096632,19.888647863202184,1,94.90933825575217,3.5844974744985567,3074.2486698145703,1102,31,3767.500667050866,76.99814076249721,46916.55466685063,1501.840617953177
MCH278,197,146.61265888883221,98.1619129394557,13.574944607138194,2,103.80732881255202,1.996052707169204,2403.912427271044,2001,10,2151.326331532402,75.31532589136734,20220.39352927782,3641.5665124528987
MCH279,198,178.3720767875837,88.9840006388306,11.597884930030473,2,170.66558115192575,0.7546354526602204,2669.9643563764307,2148,38,1162.5218348473263,88.76302482043246,46124.433064480836,4732.00449723302
MCH280,151,174.8955814230195,86.94272381924206,14.882359694545675,0,91.81398086218294,2.182644711557661,2589.102254208364,4384,46,1429.6145729980137,81.90071536239978,49147.018801450955,4593.676219402085
MCH281,150,141.07126116138264,98.33122119803465,9.838906633390645,4,81.60574458008048,4.750018622124365,5892.307191649194,4023,23,1909.6991446127465,97.75112445473476,34781.48278584911,2958.7884542060465
MCH282,197,142.56095940020262,99.3347724734463,2.1427045094149193,3,193.61720285571442,3.387804787843512,5037.170027673894,3845,10,3362.3078915850156,70.03561266136418,41760.063027687575,2366.790485959194
MCH283,161,152.22832616748292,97.93191425898176,11.683639501680286,1,51.329492767020334,3.5216561690024313,5871.045861078248,2481,28,2292.262470900745,64.02250928333777,38729.55038994883,4109.6724962529715
MCH284,154,159.07137911146128,97.14274112087317,19.194880405602223,3,199.67312835229674,3.345269691369379,3758.9619460316344,4301,25,530.6661405505765,75.73045940396861,36479.04159269857,3448.2991768758766
MCH285,186,167.09528629181776,94.82862970958533,4.330755904795533,3,151.52319482860935,1.3954646253174656,3113.4739266506267,1657,15,2855.3323328036236,84.66850830587104,18811.898284155468,999.464159662971
MCH286,181,152.13481837418635,93.2628605591371,14.11009292559265,4,174.27039491736755,2.3825023884602605,5193.172788836747,3929,34,4646.81026358338,94.4319574766198,7569.245205857467,4122.504146703701
MCH287,158,157.75208296798888,86.30480139867115,4.8177400845220735,3,94.19290945192898,3.879229092634932,3305.015672164587,2220,19,4154.349249539056,73.8478754672131,20437.327963384276,2201.53350803408
